season,playerId,player,position,team,conference,position_type,passing_yards,passing_tds,pass_attempts,completions,completion_pct,interceptions,yards_per_attempt,rushing_yards,rushing_tds,carries,yards_per_carry,receiving_yards,receiving_tds,receptions,yards_per_reception,longest_reception,headshot_url,team_logo_url
2025,5085754,Matthew Schecklman,QB,Northern Iowa,MVFC,Quarterback,1389,9,226,137,0.606,7,6.1,0,0,0,0.0,0,0,0,0.0,0,,https://a.espncdn.com/i/teamlogos/ncaa/500/2460.png
2025,4426688,Kaiden Bennett,QB,Delaware State,MEAC,Quarterback,1386,7,206,121,0.587,7,6.7,0,0,0,0.0,0,0,0,0.0,0,https://a.espncdn.com/i/headshots/college-football/players/full/4426688.png,https://a.espncdn.com/i/teamlogos/ncaa/500/2169.png
2025,5230098,Ron Peace,QB,East Texas A&M,Southland,Quarterback,1374,6,170,93,0.547,5,8.1,0,0,0,0.0,0,0,0,0.0,0,https://a.espncdn.com/i/headshots/college-football/players/full/5230098.png,https://a.espncdn.com/i/teamlogos/ncaa/500/2837.png
2025,5196864,Rodney Tisdale Jr.,QB,Western Kentucky,Conference USA,Quarterback,1367,9,192,130,0.677,6,7.1,0,0,0,0.0,0,0,0,0.0,0,https://a.espncdn.com/i/headshots/college-football/players/full/5196864.png,https://a.espncdn.com/i/teamlogos/ncaa/500/98.png
2025,5225612,Eric Handley,QB,Alabama A&M,SWAC,Quarterback,1360,8,226,132,0.584,6,6.0,0,0,0,0.0,0,0,0,0.0,0,https://a.espncdn.com/i/headshots/college-football/players/full/5225612.png,https://a.espncdn.com/i/teamlogos/ncaa/500/2010.png
2025,5054036,Jackson Brousseau,QB,Colorado State,Mountain West,Quarterback,1354,9,201,128,0.637,3,6.7,0,0,0,0.0,0,0,0,0.0,0,https://a.espncdn.com/i/headshots/college-football/players/full/5054036.png,https://a.espncdn.com/i/teamlogos/ncaa/500/36.png
2025,4877890,Kyle Wickersham,QB,Richmond,Patriot,Quarterback,1352,9,212,137,0.646,4,6.4,0,0,0,0.0,0,0,0,0.0,0,https://a.espncdn.com/i/headshots/college-football/players/full/4877890.png,https://a.espncdn.com/i/teamlogos/ncaa/500/257.png
2025,5087031,Reagan Andrew,QB,Butler,Pioneer,Quarterback,1348,10,202,137,0.678,5,6.7,0,0,0,0.0,0,0,0,0.0,0,,https://a.espncdn.com/i/teamlogos/ncaa/500/2086.png
2025,5122157,Caden Creel,QB,Jacksonville State,Conference USA,Quarterback,1341,8,191,116,0.607,4,7.0,0,0,0,0.0,0,0,0,0.0,0,https://a.espncdn.com/i/headshots/college-football/players/full/5122157.png,https://a.espncdn.com/i/teamlogos/ncaa/500/55.png
2025,5226663,Frankie Weaver,QB,Monmouth,CAA,Quarterback,1331,14,154,101,0.656,3,8.6,0,0,0,0.0,0,0,0,0.0,0,https://a.espncdn.com/i/headshots/college-football/players/full/5226663.png,https://a.espncdn.com/i/teamlogos/ncaa/500/2405.png
2025,4871091,D'Wayne' Winfield,QB,Louisiana,Sun Belt,Quarterback,1324,10,180,106,0.589,6,7.4,0,0,0,0.0,0,0,0,0.0,0,https://a.espncdn.com/i/headshots/college-football/players/full/4871091.png,https://a.espncdn.com/i/teamlogos/ncaa/500/309.png
2025,5233879,Josh Brown,QB,Mississippi Valley State,SWAC,Quarterback,1323,6,207,117,0.565,3,6.4,0,0,0,0.0,0,0,0,0.0,0,,https://a.espncdn.com/i/teamlogos/ncaa/500/2400.png
2025,4685694,Steven Angeli,QB,Syracuse,ACC,Quarterback,1317,10,155,97,0.626,2,8.5,0,0,0,0.0,0,0,0,0.0,0,https://a.espncdn.com/i/headshots/college-football/players/full/4685694.png,https://a.espncdn.com/i/teamlogos/ncaa/500/183.png
2025,4431633,Will Crowder,QB,Troy,Sun Belt,Quarterback,1314,11,190,112,0.589,5,6.9,0,0,0,0.0,0,0,0,0.0,0,https://a.espncdn.com/i/headshots/college-football/players/full/4431633.png,https://a.espncdn.com/i/teamlogos/ncaa/500/2653.png
2025,4870607,Jackson Arnold,QB,Auburn,SEC,Quarterback,1309,6,215,136,0.633,2,6.1,0,0,0,0.0,0,0,0,0.0,0,https://a.espncdn.com/i/headshots/college-football/players/full/4870607.png,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png
2025,5092275,Ty Dieffenbach,QB,Cal Poly,Big Sky,Quarterback,1305,9,162,92,0.568,9,8.1,0,0,0,0.0,0,0,0,0.0,0,https://a.espncdn.com/i/headshots/college-football/players/full/5092275.png,https://a.espncdn.com/i/teamlogos/ncaa/500/13.png
2025,5238868,Liam Szarka,QB,Air Force,Mountain West,Quarterback,1294,9,120,75,0.625,5,10.8,0,0,0,0.0,0,0,0,0.0,0,,https://a.espncdn.com/i/teamlogos/ncaa/500/2005.png
2025,4427455,Cade McNamara,QB,East Tennessee State,Southern,Quarterback,1292,7,184,123,0.668,6,7.0,0,0,0,0.0,0,0,0,0.0,0,https://a.espncdn.com/i/headshots/college-football/players/full/4427455.png,https://a.espncdn.com/i/teamlogos/ncaa/500/2193.png
2025,5164314,Scotty Fox Jr.,QB,West Virginia,Big 12,Quarterback,1276,7,170,101,0.594,6,7.5,0,0,0,0.0,0,0,0,0.0,0,https://a.espncdn.com/i/headshots/college-football/players/full/5164314.png,https://a.espncdn.com/i/teamlogos/ncaa/500/277.png
2025,5156292,Czavian Teasett,QB,Grambling,SWAC,Quarterback,1268,10,195,115,0.59,5,6.5,0,0,0,0.0,0,0,0,0.0,0,,https://a.espncdn.com/i/teamlogos/ncaa/500/2755.png
2025,5146670,Alessio Milivojevic,QB,Michigan State,Big Ten,Quarterback,1267,10,173,111,0.642,3,7.3,0,0,0,0.0,0,0,0,0.0,0,https://a.espncdn.com/i/headshots/college-football/players/full/5146670.png,https://a.espncdn.com/i/teamlogos/ncaa/500/127.png
2025,5154125,Chase Goodwin,QB,Columbia,Ivy,Quarterback,1262,9,205,109,0.532,9,6.2,0,0,0,0.0,0,0,0,0.0,0,https://a.espncdn.com/i/headshots/college-football/players/full/5154125.png,https://a.espncdn.com/i/teamlogos/ncaa/500/171.png
2025,5193926,Cameran Brown,QB,Georgia State,Sun Belt,Quarterback,1259,13,184,119,0.647,1,6.8,0,0,0,0.0,0,0,0,0.0,0,https://a.espncdn.com/i/headshots/college-football/players/full/5193926.png,https://a.espncdn.com/i/teamlogos/ncaa/500/2247.png
2025,5150998,Blake Baker,QB,Louisiana Tech,Conference USA,Quarterback,1252,5,155,102,0.658,3,8.1,0,0,0,0.0,0,0,0,0.0,0,https://a.espncdn.com/i/headshots/college-football/players/full/5150998.png,https://a.espncdn.com/i/teamlogos/ncaa/500/2348.png
2025,4884392,Christopher Zellous,QB,Stony Brook,CAA,Quarterback,1246,7,179,111,0.62,5,7.0,0,0,0,0.0,0,0,0,0.0,0,,https://a.espncdn.com/i/teamlogos/ncaa/500/2619.png
2025,4602968,Nate Hampton,QB,Gardner-Webb,Big South-OVC,Quarterback,1245,10,143,83,0.58,1,8.7,0,0,0,0.0,0,0,0,0.0,0,https://a.espncdn.com/i/headshots/college-football/players/full/4602968.png,https://a.espncdn.com/i/teamlogos/ncaa/500/2241.png
2025,4431948,TJ Finley,QB,Georgia State,Sun Belt,Quarterback,1244,6,201,127,0.632,7,6.2,0,0,0,0.0,0,0,0,0.0,0,https://a.espncdn.com/i/headshots/college-football/players/full/4431948.png,https://a.espncdn.com/i/teamlogos/ncaa/500/2247.png
2025,5212705,Brady Stober,QB,Samford,Southern,Quarterback,1240,7,196,122,0.622,7,6.3,0,0,0,0.0,0,0,0,0.0,0,https://a.espncdn.com/i/headshots/college-football/players/full/5212705.png,https://a.espncdn.com/i/teamlogos/ncaa/500/2535.png
2025,5298925,Jared Lockhart,QB,Jackson State,SWAC,Quarterback,1208,8,112,76,0.679,3,10.8,0,0,0,0.0,0,0,0,0.0,0,https://a.espncdn.com/i/headshots/college-football/players/full/5298925.png,https://a.espncdn.com/i/teamlogos/ncaa/500/2296.png
2025,4567707,Grayson James,QB,Boston College,ACC,Quarterback,1196,7,151,87,0.576,5,7.9,0,0,0,0.0,0,0,0,0.0,0,https://a.espncdn.com/i/headshots/college-football/players/full/4567707.png,https://a.espncdn.com/i/teamlogos/ncaa/500/103.png
2025,5226265,Brennan Myer,QB,Bryant,CAA,Quarterback,1193,7,180,103,0.572,7,6.6,0,0,0,0.0,0,0,0,0.0,0,,https://a.espncdn.com/i/teamlogos/ncaa/500/2803.png
2025,4685698,Destin Wade,QB,North Alabama,UAC,Quarterback,1188,10,181,92,0.508,4,6.6,0,0,0,0.0,0,0,0,0.0,0,https://a.espncdn.com/i/headshots/college-football/players/full/4685698.png,https://a.espncdn.com/i/teamlogos/ncaa/500/2453.png
2025,4612078,JaCobian Morgan,QB,Jackson State,SWAC,Quarterback,1179,10,153,92,0.601,2,7.7,0,0,0,0.0,0,0,0,0.0,0,https://a.espncdn.com/i/headshots/college-football/players/full/4612078.png,https://a.espncdn.com/i/teamlogos/ncaa/500/2296.png
2025,5153885,Rodney Nelson,RB,Monmouth,CAA,Running Back,0,0,0,0,0.0,0,0.0,1805,18,294,6.1,0,0,0,0.0,0,https://a.espncdn.com/i/headshots/college-football/players/full/5153885.png,https://a.espncdn.com/i/teamlogos/ncaa/500/2405.png
2025,5155048,L.J. Phillips Jr.,RB,South Dakota,MVFC,Running Back,0,0,0,0,0.0,0,0.0,1786,18,266,6.7,0,0,0,0.0,0,https://a.espncdn.com/i/headshots/college-football/players/full/5155048.png,https://a.espncdn.com/i/teamlogos/ncaa/500/233.png
2025,4918103,Cam Cook,RB,Jacksonville State,Conference USA,Running Back,0,0,0,0,0.0,0,0.0,1666,16,296,5.6,0,0,0,0.0,0,https://a.espncdn.com/i/headshots/college-football/players/full/4918103.png,https://a.espncdn.com/i/teamlogos/ncaa/500/55.png
2025,5125900,Joshua Dye,RB,Southern Utah,UAC,Running Back,0,0,0,0,0.0,0,0.0,1660,24,270,6.1,0,0,0,0.0,0,https://a.espncdn.com/i/headshots/college-football/players/full/5125900.png,https://a.espncdn.com/i/teamlogos/ncaa/500/253.png
2025,5094042,Joshua Pitsenberger,RB,Yale,Ivy,Running Back,0,0,0,0,0.0,0,0.0,1571,19,313,5.0,0,0,0,0.0,0,https://a.espncdn.com/i/headshots/college-football/players/full/5094042.png,https://a.espncdn.com/i/teamlogos/ncaa/500/43.png
2025,5197065,Ahmad Hardy,RB,Missouri,SEC,Running Back,0,0,0,0,0.0,0,0.0,1560,16,241,6.5,0,0,0,0.0,0,https://a.espncdn.com/i/headshots/college-football/players/full/5197065.png,https://a.espncdn.com/i/teamlogos/ncaa/500/142.png
2025,5109518,Beau Brungard,QB,Youngstown State,MVFC,Running Back,0,0,0,0,0.0,0,0.0,1468,27,242,6.1,0,0,0,0.0,0,https://a.espncdn.com/i/headshots/college-football/players/full/5109518.png,https://a.espncdn.com/i/teamlogos/ncaa/500/2754.png
2025,5152669,Kente Edwards,RB,Lafayette,Patriot,Running Back,0,0,0,0,0.0,0,0.0,1454,20,199,7.3,0,0,0,0.0,0,https://a.espncdn.com/i/headshots/college-football/players/full/5152669.png,https://a.espncdn.com/i/teamlogos/ncaa/500/322.png
2025,4832955,Emmett Johnson,RB,Nebraska,Big Ten,Running Back,0,0,0,0,0.0,0,0.0,1451,12,251,5.8,0,0,0,0.0,0,https://a.espncdn.com/i/headshots/college-football/players/full/4832955.png,https://a.espncdn.com/i/teamlogos/ncaa/500/158.png
2025,5152699,Luke Yoder,RB,Lehigh,Patriot,Running Back,0,0,0,0,0.0,0,0.0,1409,15,198,7.1,0,0,0,0.0,0,https://a.espncdn.com/i/headshots/college-football/players/full/5152699.png,https://a.espncdn.com/i/teamlogos/ncaa/500/2329.png
2025,5087687,Eli Gillman,RB,Montana,Big Sky,Running Back,0,0,0,0,0.0,0,0.0,1396,19,216,6.5,0,0,0,0.0,0,https://a.espncdn.com/i/headshots/college-football/players/full/5087687.png,https://a.espncdn.com/i/teamlogos/ncaa/500/149.png
2025,4870808,Jeremiyah Love,RB,Notre Dame,FBS Independents,Running Back,0,0,0,0,0.0,0,0.0,1372,18,199,6.9,0,0,0,0.0,0,https://a.espncdn.com/i/headshots/college-football/players/full/4870808.png,https://a.espncdn.com/i/teamlogos/ncaa/500/87.png
2025,5076122,Evan Dickens,RB,Liberty,Conference USA,Running Back,0,0,0,0,0.0,0,0.0,1325,16,228,5.8,0,0,0,0.0,0,https://a.espncdn.com/i/headshots/college-football/players/full/5076122.png,https://a.espncdn.com/i/teamlogos/ncaa/500/2335.png
2025,4918126,LJ Martin,RB,BYU,Big 12,Running Back,0,0,0,0,0.0,0,0.0,1305,12,236,5.5,0,0,0,0.0,0,https://a.espncdn.com/i/headshots/college-football/players/full/4918126.png,https://a.espncdn.com/i/teamlogos/ncaa/500/252.png
2025,4685246,Kaytron Allen,RB,Penn State,Big Ten,Running Back,0,0,0,0,0.0,0,0.0,1303,15,210,6.2,0,0,0,0.0,0,https://a.espncdn.com/i/headshots/college-football/players/full/4685246.png,https://a.espncdn.com/i/teamlogos/ncaa/500/213.png
2025,4431304,Kejon Owens,RB,Florida International,Conference USA,Running Back,0,0,0,0,0.0,0,0.0,1298,11,205,6.3,0,0,0,0.0,0,https://a.espncdn.com/i/headshots/college-football/players/full/4431304.png,https://a.espncdn.com/i/teamlogos/ncaa/500/2229.png
2025,5086388,Kewan Lacy,RB,Ole Miss,SEC,Running Back,0,0,0,0,0.0,0,0.0,1279,20,258,5.0,0,0,0,0.0,0,https://a.espncdn.com/i/headshots/college-football/players/full/5086388.png,https://a.espncdn.com/i/teamlogos/ncaa/500/145.png
2025,5078144,Landen Chambers,RB,Central Arkansas,UAC,Running Back,0,0,0,0,0.0,0,0.0,1273,10,242,5.3,0,0,0,0.0,0,https://a.espncdn.com/i/headshots/college-football/players/full/5078144.png,https://a.espncdn.com/i/teamlogos/ncaa/500/2110.png
2025,4912342,Wayne Knight,RB,James Madison,Sun Belt,Running Back,0,0,0,0,0.0,0,0.0,1263,9,190,6.6,0,0,0,0.0,0,https://a.espncdn.com/i/headshots/college-football/players/full/4912342.png,https://a.espncdn.com/i/teamlogos/ncaa/500/256.png
2025,4431560,Antwain Littleton II,RB,Rhode Island,CAA,Running Back,0,0,0,0,0.0,0,0.0,1248,14,241,5.2,0,0,0,0.0,0,https://a.espncdn.com/i/headshots/college-football/players/full/4431560.png,https://a.espncdn.com/i/teamlogos/ncaa/500/227.png
2025,4431499,Sieh Bangura,RB,Ohio,Mid-American,Running Back,0,0,0,0,0.0,0,0.0,1243,14,221,5.6,0,0,0,0.0,0,https://a.espncdn.com/i/headshots/college-football/players/full/4431499.png,https://a.espncdn.com/i/teamlogos/ncaa/500/195.png
2025,5209945,Antwan Raymond,RB,Rutgers,Big Ten,Running Back,0,0,0,0,0.0,0,0.0,1241,13,244,5.1,0,0,0,0.0,0,https://a.espncdn.com/i/headshots/college-football/players/full/5209945.png,https://a.espncdn.com/i/teamlogos/ncaa/500/164.png
2025,4912453,Lucky Sutton,RB,San Diego State,Mountain West,Running Back,0,0,0,0,0.0,0,0.0,1232,10,238,5.2,0,0,0,0.0,0,https://a.espncdn.com/i/headshots/college-football/players/full/4912453.png,https://a.espncdn.com/i/teamlogos/ncaa/500/21.png
2025,5258016,Caleb Hawkins,RB,North Texas,American Athletic,Running Back,0,0,0,0,0.0,0,0.0,1226,23,200,6.1,0,0,0,0.0,0,,https://a.espncdn.com/i/teamlogos/ncaa/500/249.png
2025,4431328,Rodney Hammond Jr.,RB,Sacramento State,Big Sky,Running Back,0,0,0,0,0.0,0,0.0,1214,13,188,6.5,0,0,0,0.0,0,https://a.espncdn.com/i/headshots/college-football/players/full/4431328.png,https://a.espncdn.com/i/teamlogos/ncaa/500/16.png
2025,5079322,Jadan Baugh,RB,Florida,SEC,Running Back,0,0,0,0,0.0,0,0.0,1170,8,220,5.3,0,0,0,0.0,0,https://a.espncdn.com/i/headshots/college-football/players/full/5079322.png,https://a.espncdn.com/i/teamlogos/ncaa/500/57.png
2025,4900771,Marquis Gillis,RB,Delaware State,MEAC,Running Back,0,0,0,0,0.0,0,0.0,1145,7,183,6.3,0,0,0,0.0,0,,https://a.espncdn.com/i/teamlogos/ncaa/500/2169.png
2025,4685268,Raleek Brown,RB,Arizona State,Big 12,Running Back,0,0,0,0,0.0,0,0.0,1141,4,186,6.1,0,0,0,0.0,0,https://a.espncdn.com/i/headshots/college-football/players/full/4685268.png,https://a.espncdn.com/i/teamlogos/ncaa/500/9.png
2025,5086034,Camryn Edwards,RB,UConn,FBS Independents,Running Back,0,0,0,0,0.0,0,0.0,1132,14,199,5.7,0,0,0,0.0,0,https://a.espncdn.com/i/headshots/college-football/players/full/5086034.png,https://a.espncdn.com/i/teamlogos/ncaa/500/41.png
2025,5193580,Cameron Dickey,RB,Texas Tech,Big 12,Running Back,0,0,0,0,0.0,0,0.0,1109,14,200,5.5,0,0,0,0.0,0,https://a.espncdn.com/i/headshots/college-football/players/full/5193580.png,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png
2025,4565553,Elijah Howard,RB,Central Connecticut,NEC,Running Back,0,0,0,0,0.0,0,0.0,1105,11,202,5.5,0,0,0,0.0,0,https://a.espncdn.com/i/headshots/college-football/players/full/4565553.png,https://a.espncdn.com/i/teamlogos/ncaa/500/2115.png
2025,5146712,Dylan Riley,RB,Boise State,Mountain West,Running Back,0,0,0,0,0.0,0,0.0,1091,10,185,5.9,0,0,0,0.0,0,https://a.espncdn.com/i/headshots/college-football/players/full/5146712.png,https://a.espncdn.com/i/teamlogos/ncaa/500/68.png
2025,4685385,Anthony Hankerson,RB,Oregon State,Pac-12,Running Back,0,0,0,0,0.0,0,0.0,1088,9,247,4.4,0,0,0,0.0,0,https://a.espncdn.com/i/headshots/college-football/players/full/4685385.png,https://a.espncdn.com/i/teamlogos/ncaa/500/204.png
2025,4430992,Kentrel Bullock,RB,South Alabama,Sun Belt,Running Back,0,0,0,0,0.0,0,0.0,1085,14,218,5.0,0,0,0,0.0,0,https://a.espncdn.com/i/headshots/college-football/players/full/4430992.png,https://a.espncdn.com/i/teamlogos/ncaa/500/6.png
2025,5122157,Caden Creel,QB,Jacksonville State,Conference USA,Running Back,0,0,0,0,0.0,0,0.0,1085,7,169,6.4,0,0,0,0.0,0,https://a.espncdn.com/i/headshots/college-football/players/full/5122157.png,https://a.espncdn.com/i/teamlogos/ncaa/500/55.png
2025,5298407,Mitchell Summers,RB,Sacred Heart,FCS Independents,Running Back,0,0,0,0,0.0,0,0.0,1071,12,198,5.4,0,0,0,0.0,0,https://a.espncdn.com/i/headshots/college-football/players/full/5298407.png,https://a.espncdn.com/i/teamlogos/ncaa/500/2529.png
2025,5150297,Cale Hellums,QB,Army,American Athletic,Running Back,0,0,0,0,0.0,0,0.0,1070,15,265,4.0,0,0,0,0.0,0,https://a.espncdn.com/i/headshots/college-football/players/full/5150297.png,https://a.espncdn.com/i/teamlogos/ncaa/500/349.png
2025,4686658,Michael Washington,RB,Arkansas,SEC,Running Back,0,0,0,0,0.0,0,0.0,1068,8,168,6.4,0,0,0,0.0,0,https://a.espncdn.com/i/headshots/college-football/players/full/4686658.png,https://a.espncdn.com/i/teamlogos/ncaa/500/8.png
2025,4430689,Dominic Richardson,RB,Tulsa,American Athletic,Running Back,0,0,0,0,0.0,0,0.0,1065,5,212,5.0,0,0,0,0.0,0,https://a.espncdn.com/i/headshots/college-football/players/full/4430689.png,https://a.espncdn.com/i/teamlogos/ncaa/500/202.png
2025,4713118,J'mari Taylor,RB,Virginia,ACC,Running Back,0,0,0,0,0.0,0,0.0,1062,14,222,4.8,0,0,0,0.0,0,https://a.espncdn.com/i/headshots/college-football/players/full/4713118.png,https://a.espncdn.com/i/teamlogos/ncaa/500/258.png
2025,5152826,Jordan Fisher,RB,UC Davis,Big Sky,Running Back,0,0,0,0,0.0,0,0.0,1051,7,172,6.1,0,0,0,0.0,0,https://a.espncdn.com/i/headshots/college-football/players/full/5152826.png,https://a.espncdn.com/i/teamlogos/ncaa/500/302.png
2025,5151317,Robert Henry,RB,UTSA,American Athletic,Running Back,0,0,0,0,0.0,0,0.0,1045,9,151,6.9,0,0,0,0.0,0,https://a.espncdn.com/i/headshots/college-football/players/full/5151317.png,https://a.espncdn.com/i/teamlogos/ncaa/500/2636.png
2025,5081504,Blake Horvath,QB,Navy,American Athletic,Running Back,0,0,0,0,0.0,0,0.0,1040,14,174,6.0,0,0,0,0.0,0,https://a.espncdn.com/i/headshots/college-football/players/full/5081504.png,https://a.espncdn.com/i/teamlogos/ncaa/500/2426.png
2025,4695303,Roland Dempster,RB,Stony Brook,CAA,Running Back,0,0,0,0,0.0,0,0.0,1037,14,228,4.5,0,0,0,0.0,0,https://a.espncdn.com/i/headshots/college-football/players/full/4695303.png,https://a.espncdn.com/i/teamlogos/ncaa/500/2619.png
2025,5141517,Bo Jackson,RB,Ohio State,Big Ten,Running Back,0,0,0,0,0.0,0,0.0,1035,5,168,6.2,0,0,0,0.0,0,https://a.espncdn.com/i/headshots/college-football/players/full/5141517.png,https://a.espncdn.com/i/teamlogos/ncaa/500/194.png
2025,5154420,Ahmad Miller,RB,Jackson State,SWAC,Running Back,0,0,0,0,0.0,0,0.0,1035,5,163,6.3,0,0,0,0.0,0,https://a.espncdn.com/i/headshots/college-football/players/full/5154420.png,https://a.espncdn.com/i/teamlogos/ncaa/500/2296.png
2025,5084582,Jordan Gant,RB,Akron,Mid-American,Running Back,0,0,0,0,0.0,0,0.0,1032,6,213,4.8,0,0,0,0.0,0,https://a.espncdn.com/i/headshots/college-football/players/full/5084582.png,https://a.espncdn.com/i/teamlogos/ncaa/500/2006.png
2025,4608607,Lincoln Pare,RB,Texas State,Sun Belt,Running Back,0,0,0,0,0.0,0,0.0,1023,11,200,5.1,0,0,0,0.0,0,https://a.espncdn.com/i/headshots/college-football/players/full/4608607.png,https://a.espncdn.com/i/teamlogos/ncaa/500/326.png
2025,5095815,Chris Mosley,RB,North Carolina Central,MEAC,Running Back,0,0,0,0,0.0,0,0.0,1020,8,188,5.4,0,0,0,0.0,0,https://a.espncdn.com/i/headshots/college-football/players/full/5095815.png,https://a.espncdn.com/i/teamlogos/ncaa/500/2428.png
2025,5225880,Xai'Shaun Edwards,RB,Houston Christian,Southland,Running Back,0,0,0,0,0.0,0,0.0,1019,12,194,5.3,0,0,0,0.0,0,https://a.espncdn.com/i/headshots/college-football/players/full/5225880.png,https://a.espncdn.com/i/teamlogos/ncaa/500/2277.png
2025,4427971,Dontae McMillan,RB,Eastern Michigan,Mid-American,Running Back,0,0,0,0,0.0,0,0.0,1014,4,177,5.7,0,0,0,0.0,0,https://a.espncdn.com/i/headshots/college-football/players/full/4427971.png,https://a.espncdn.com/i/teamlogos/ncaa/500/2199.png
2025,5125715,Colton Joseph,QB,Old Dominion,Sun Belt,Running Back,0,0,0,0,0.0,0,0.0,1011,13,157,6.4,0,0,0,0.0,0,https://a.espncdn.com/i/headshots/college-football/players/full/5125715.png,https://a.espncdn.com/i/teamlogos/ncaa/500/295.png
2025,4880272,Byrum Brown,QB,South Florida,American Athletic,Running Back,0,0,0,0,0.0,0,0.0,1008,14,175,5.8,0,0,0,0.0,0,https://a.espncdn.com/i/headshots/college-football/players/full/4880272.png,https://a.espncdn.com/i/teamlogos/ncaa/500/58.png
2025,4613059,Devontae Houston,RB,East Tennessee State,Southern,Running Back,0,0,0,0,0.0,0,0.0,1008,12,176,5.7,0,0,0,0.0,0,https://a.espncdn.com/i/headshots/college-football/players/full/4613059.png,https://a.espncdn.com/i/teamlogos/ncaa/500/2193.png
2025,5085543,Dason Brooks,LB,Idaho State,Big Sky,Running Back,0,0,0,0,0.0,0,0.0,1007,10,157,6.4,0,0,0,0.0,0,,https://a.espncdn.com/i/teamlogos/ncaa/500/304.png
2025,4879256,Barika Kpeenu,RB,North Dakota State,MVFC,Running Back,0,0,0,0,0.0,0,0.0,1005,20,191,5.3,0,0,0,0.0,0,https://a.espncdn.com/i/headshots/college-football/players/full/4879256.png,https://a.espncdn.com/i/teamlogos/ncaa/500/2449.png
2025,4876685,Julius Loughridge,RB,South Dakota State,MVFC,Running Back,0,0,0,0,0.0,0,0.0,1004,7,217,4.6,0,0,0,0.0,0,https://a.espncdn.com/i/headshots/college-football/players/full/4876685.png,https://a.espncdn.com/i/teamlogos/ncaa/500/2571.png
2025,5227257,Markell Holman,RB,Western Illinois,Big South-OVC,Running Back,0,0,0,0,0.0,0,0.0,999,7,227,4.4,0,0,0,0.0,0,https://a.espncdn.com/i/headshots/college-football/players/full/5227257.png,https://a.espncdn.com/i/teamlogos/ncaa/500/2710.png
2025,5125754,Jai'Den Thomas,RB,UNLV,Mountain West,Running Back,0,0,0,0,0.0,0,0.0,983,12,137,7.2,0,0,0,0.0,0,https://a.espncdn.com/i/headshots/college-football/players/full/5125754.png,https://a.espncdn.com/i/teamlogos/ncaa/500/2439.png
2025,4921108,DeSean Bishop,RB,Tennessee,SEC,Running Back,0,0,0,0,0.0,0,0.0,983,14,163,6.0,0,0,0,0.0,0,https://a.espncdn.com/i/headshots/college-football/players/full/4921108.png,https://a.espncdn.com/i/teamlogos/ncaa/500/2633.png
2025,5162103,Brian Trobel,RB,Mercyhurst,NEC,Running Back,0,0,0,0,0.0,0,0.0,981,12,156,6.3,0,0,0,0.0,0,,https://a.espncdn.com/i/teamlogos/ncaa/500/2385.png
2025,5088340,QuaSean Holmes,RB,Gardner-Webb,Big South-OVC,Running Back,0,0,0,0,0.0,0,0.0,969,5,204,4.8,0,0,0,0.0,0,https://a.espncdn.com/i/headshots/college-football/players/full/5088340.png,https://a.espncdn.com/i/teamlogos/ncaa/500/2241.png
2025,4870642,Jeremiah Cobb,RB,Auburn,SEC,Running Back,0,0,0,0,0.0,0,0.0,969,5,175,5.5,0,0,0,0.0,0,https://a.espncdn.com/i/headshots/college-football/players/full/4870642.png,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png
2025,4695787,Shomari Lawrence,RB,Missouri State,Conference USA,Running Back,0,0,0,0,0.0,0,0.0,964,7,183,5.3,0,0,0,0.0,0,https://a.espncdn.com/i/headshots/college-football/players/full/4695787.png,https://a.espncdn.com/i/teamlogos/ncaa/500/2623.png
2025,5164332,Nate Sheppard,RB,Duke,ACC,Running Back,0,0,0,0,0.0,0,0.0,962,10,178,5.4,0,0,0,0.0,0,https://a.espncdn.com/i/headshots/college-football/players/full/5164332.png,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png
2025,5220253,James Jones,RB,Delaware State,MEAC,Running Back,0,0,0,0,0.0,0,0.0,958,9,98,9.8,0,0,0,0.0,0,https://a.espncdn.com/i/headshots/college-football/players/full/5220253.png,https://a.espncdn.com/i/teamlogos/ncaa/500/2169.png
2025,5092811,CJ Miller,RB,Mercer,Southern,Running Back,0,0,0,0,0.0,0,0.0,953,14,168,5.7,0,0,0,0.0,0,https://a.espncdn.com/i/headshots/college-football/players/full/5092811.png,https://a.espncdn.com/i/teamlogos/ncaa/500/2382.png
2025,5077502,Carson Hansen,RB,Iowa State,Big 12,Running Back,0,0,0,0,0.0,0,0.0,950,6,187,5.1,0,0,0,0.0,0,https://a.espncdn.com/i/headshots/college-football/players/full/5077502.png,https://a.espncdn.com/i/teamlogos/ncaa/500/66.png
2025,4430893,DeaMonte Trayanum,RB,Toledo,Mid-American,Running Back,0,0,0,0,0.0,0,0.0,950,11,166,5.7,0,0,0,0.0,0,https://a.espncdn.com/i/headshots/college-football/players/full/4430893.png,https://a.espncdn.com/i/teamlogos/ncaa/500/2649.png
